Datetime,Data0,cash
2011-02-21 00:00:00+00:00,0.0,24422491.120510045
2011-02-22 00:00:00+00:00,0.0,25595681.562280077
2011-02-23 00:00:00+00:00,0.0,24624605.566030126
2011-02-24 00:00:00+00:00,7406791.2,17610530.824750107
2011-02-25 00:00:00+00:00,7456471.2,18024530.8247501
2011-02-28 00:00:00+00:00,0.0,26139500.29210012
2011-03-01 00:00:00+00:00,7767684.0,18236731.142560113
2011-03-02 00:00:00+00:00,0.0,25622876.541040108
2011-03-03 00:00:00+00:00,0.0,25389397.67617009
2011-03-04 00:00:00+00:00,0.0,25580166.27109012
2011-03-07 00:00:00+00:00,0.0,26554159.260070104
2011-03-08 00:00:00+00:00,0.0,26235058.112830102
2011-03-09 00:00:00+00:00,7759767.6,17961426.302230086
2011-03-10 00:00:00+00:00,0.0,25671418.935700085
2011-03-11 00:00:00+00:00,0.0,24941159.469430085
2011-03-14 00:00:00+00:00,7448529.6,17491202.2345901
2011-03-15 00:00:00+00:00,0.0,26061111.439990092
2011-03-16 00:00:00+00:00,0.0,25821061.544050094
2011-03-17 00:00:00+00:00,7660332.0,17705988.00565008
2011-03-18 00:00:00+00:00,7677457.2,17848698.005650062
2011-03-21 00:00:00+00:00,7672089.6,17803968.005650055
2011-03-22 00:00:00+00:00,0.0,24419265.029710054
2011-03-23 00:00:00+00:00,7327897.199999999,16462055.727730073
2011-03-24 00:00:00+00:00,0.0,23753373.72115006
2011-03-25 00:00:00+00:00,0.0,23517930.807430074
2011-03-28 00:00:00+00:00,0.0,23358623.253640067
2011-03-29 00:00:00+00:00,6899936.4,16733448.349810068
2011-03-30 00:00:00+00:00,6878617.199999999,16911108.34981006
2011-03-31 00:00:00+00:00,6837112.8,17256978.349810038
2011-04-01 00:00:00+00:00,0.0,23647414.92856003
2011-04-06 00:00:00+00:00,7082726.399999999,17206313.809840035
2011-04-07 00:00:00+00:00,0.0,24456979.009840026
2011-04-08 00:00:00+00:00,0.0,25122914.101090025
2011-04-11 00:00:00+00:00,0.0,24863782.630690027
2011-04-12 00:00:00+00:00,0.0,25068936.915190026
2011-04-13 00:00:00+00:00,0.0,25440511.178050045
2011-04-14 00:00:00+00:00,0.0,25222955.85505004
2011-04-15 00:00:00+00:00,0.0,23625714.240220044
2011-04-18 00:00:00+00:00,7032387.6,16344308.07994004
2011-04-19 00:00:00+00:00,0.0,23513751.423340045
2011-04-20 00:00:00+00:00,0.0,23584273.729900047
2011-04-21 00:00:00+00:00,0.0,23698906.97470005
2011-04-22 00:00:00+00:00,0.0,23915372.067820046
2011-04-25 00:00:00+00:00,0.0,24607421.447920047
2011-04-26 00:00:00+00:00,0.0,24682786.816240028
2011-04-27 00:00:00+00:00,0.0,25162196.522560034
2011-04-28 00:00:00+00:00,0.0,25964657.52945999
2011-04-29 00:00:00+00:00,7754702.4,18173780.118159983
2011-05-03 00:00:00+00:00,7796487.6,17825570.118160017
2011-05-04 00:00:00+00:00,0.0,27115135.923460037
2011-05-05 00:00:00+00:00,0.0,26334767.062480025
