Datetime,long,cash
2017-03-27 00:00:00+00:00,0.0,6693502.177750067
2017-03-28 00:00:00+00:00,0.0,6694007.968750067
2017-03-29 00:00:00+00:00,0.0,6671413.683850066
2017-03-30 00:00:00+00:00,0.0,6677541.611260069
2017-03-31 00:00:00+00:00,0.0,6695864.108200069
2017-04-05 00:00:00+00:00,0.0,6718765.300360069
2017-04-06 00:00:00+00:00,0.0,6680949.346360067
2017-04-07 00:00:00+00:00,0.0,6646102.7168500675
2017-04-10 00:00:00+00:00,0.0,6646102.7168500675
2017-04-11 00:00:00+00:00,0.0,6638659.058650068
2017-04-12 00:00:00+00:00,0.0,6606471.08536007
2017-04-13 00:00:00+00:00,0.0,6606471.08536007
2017-04-14 00:00:00+00:00,0.0,6624471.088810069
2017-04-17 00:00:00+00:00,0.0,6651378.7621300705
2017-04-18 00:00:00+00:00,0.0,6604717.695040072
2017-04-19 00:00:00+00:00,0.0,6641899.5193900755
2017-04-20 00:00:00+00:00,0.0,6642435.852550076
2017-04-21 00:00:00+00:00,0.0,6662433.161200076
2017-04-24 00:00:00+00:00,0.0,6636566.397640076
2017-04-25 00:00:00+00:00,0.0,6623560.0327300755
2017-04-26 00:00:00+00:00,0.0,6574580.776030078
2017-04-27 00:00:00+00:00,0.0,6540446.471980077
2017-04-28 00:00:00+00:00,0.0,6529746.972400073
2017-05-02 00:00:00+00:00,0.0,6551066.208910074
2017-05-03 00:00:00+00:00,0.0,6574703.285890076
2017-05-04 00:00:00+00:00,0.0,6554460.0704800775
2017-05-05 00:00:00+00:00,0.0,6583729.970590077
2017-05-08 00:00:00+00:00,0.0,6533795.498860076
2017-05-09 00:00:00+00:00,0.0,6517518.567970075
2017-05-10 00:00:00+00:00,0.0,6482753.561320075
2017-05-11 00:00:00+00:00,0.0,6488226.164170073
2017-05-12 00:00:00+00:00,0.0,6529292.225140073
2017-05-15 00:00:00+00:00,0.0,6529292.225140073
2017-05-16 00:00:00+00:00,0.0,6467379.660250073
2017-05-17 00:00:00+00:00,0.0,6412420.434610074
2017-05-18 00:00:00+00:00,0.0,6398390.286610075
2017-05-19 00:00:00+00:00,0.0,6398390.286610075
2017-05-22 00:00:00+00:00,0.0,6367831.463590075
2017-05-23 00:00:00+00:00,0.0,6402113.945290077
2017-05-24 00:00:00+00:00,0.0,6329607.741520078
2017-05-25 00:00:00+00:00,0.0,6508991.994820078
2017-05-26 00:00:00+00:00,0.0,6489776.717320076
2017-05-31 00:00:00+00:00,0.0,6449250.3377200775
2017-06-01 00:00:00+00:00,0.0,6484603.568620078
2017-06-02 00:00:00+00:00,0.0,6503179.583320075
2017-06-05 00:00:00+00:00,0.0,6494793.865420073
2017-06-06 00:00:00+00:00,0.0,6443190.814720073
2017-06-07 00:00:00+00:00,0.0,6498360.840220073
2017-06-08 00:00:00+00:00,0.0,6578996.786620076
2017-06-09 00:00:00+00:00,0.0,6605616.918220079
2017-06-12 00:00:00+00:00,0.0,6608844.819220076
2017-06-13 00:00:00+00:00,0.0,6599473.065220077
2017-06-14 00:00:00+00:00,0.0,6627641.351920074
2017-06-15 00:00:00+00:00,0.0,6618389.859670074
2017-06-16 00:00:00+00:00,0.0,6673174.503760074
2017-06-19 00:00:00+00:00,0.0,6547721.114710074
2017-06-20 00:00:00+00:00,0.0,6542287.193410073
2017-06-21 00:00:00+00:00,0.0,6579423.243310072
2017-06-22 00:00:00+00:00,0.0,6634242.809110075
2017-06-23 00:00:00+00:00,0.0,6549528.682210072
2017-06-26 00:00:00+00:00,0.0,6565904.750410075
2017-06-27 00:00:00+00:00,0.0,6559462.078210075
2017-06-28 00:00:00+00:00,0.0,6565044.549610075
2017-06-29 00:00:00+00:00,0.0,6532806.693610077
2017-06-30 00:00:00+00:00,0.0,6532806.693610077
2017-07-03 00:00:00+00:00,0.0,6508099.908310075
2017-07-04 00:00:00+00:00,0.0,6542526.539710073
2017-07-05 00:00:00+00:00,0.0,6656394.804010074
2017-07-06 00:00:00+00:00,0.0,6670058.003710075
2017-07-07 00:00:00+00:00,0.0,6651931.0704100765
2017-07-10 00:00:00+00:00,0.0,6642488.329210078
2017-07-11 00:00:00+00:00,0.0,6689703.504910075
2017-07-12 00:00:00+00:00,0.0,6746835.882310077
2017-07-13 00:00:00+00:00,0.0,6813511.210510075
2017-07-14 00:00:00+00:00,0.0,6872647.615810073
2017-07-17 00:00:00+00:00,0.0,6874170.773110073
2017-07-18 00:00:00+00:00,0.0,6882613.629910074
2017-07-19 00:00:00+00:00,0.0,6904202.694310076
2017-07-20 00:00:00+00:00,0.0,6923379.228310073
2017-07-21 00:00:00+00:00,0.0,6962691.345610074
2017-07-24 00:00:00+00:00,0.0,6880775.228110072
2017-07-25 00:00:00+00:00,0.0,6891885.786010072
2017-07-26 00:00:00+00:00,0.0,6910509.52981007
2017-07-27 00:00:00+00:00,0.0,6912032.0247100685
2017-07-28 00:00:00+00:00,0.0,6909350.559010067
2017-07-31 00:00:00+00:00,0.0,6899766.505810066
2017-08-01 00:00:00+00:00,0.0,6957327.252610062
2017-08-02 00:00:00+00:00,0.0,6962679.402010063
2017-08-03 00:00:00+00:00,0.0,7055082.128410061
2017-08-04 00:00:00+00:00,0.0,7136411.495710062
2017-08-07 00:00:00+00:00,0.0,7124886.771400066
2017-08-08 00:00:00+00:00,0.0,7118304.664000067
2017-08-09 00:00:00+00:00,0.0,7136171.123380068
2017-08-10 00:00:00+00:00,0.0,7176823.817770068
2017-08-11 00:00:00+00:00,0.0,7275290.275750067
2017-08-14 00:00:00+00:00,0.0,7290234.908860069
2017-08-15 00:00:00+00:00,0.0,7239482.2862800695
2017-08-16 00:00:00+00:00,0.0,7239482.2862800695
2017-08-17 00:00:00+00:00,0.0,7251099.276610068
2017-08-18 00:00:00+00:00,0.0,7326715.637320069
2017-08-21 00:00:00+00:00,0.0,7312901.853820067
2017-08-22 00:00:00+00:00,0.0,7356141.888790066
2017-08-23 00:00:00+00:00,0.0,7376580.311410068
2017-08-24 00:00:00+00:00,0.0,7375915.098070067
2017-08-25 00:00:00+00:00,0.0,7527945.184300065
2017-08-28 00:00:00+00:00,0.0,7453221.195400064
2017-08-29 00:00:00+00:00,0.0,7453221.195400064
2017-08-30 00:00:00+00:00,0.0,7490718.276340063
2017-08-31 00:00:00+00:00,0.0,7462885.725220064
2017-09-01 00:00:00+00:00,0.0,7455523.511680064
2017-09-04 00:00:00+00:00,0.0,7417473.218410067
2017-09-05 00:00:00+00:00,0.0,7403487.141910068
2017-09-06 00:00:00+00:00,0.0,7394478.245200069
2017-09-07 00:00:00+00:00,0.0,7462058.433370069
2017-09-08 00:00:00+00:00,0.0,7502918.22289007
2017-09-11 00:00:00+00:00,0.0,7498247.0748700695
2017-09-12 00:00:00+00:00,0.0,7497511.45669007
2017-09-13 00:00:00+00:00,0.0,7456858.399960073
2017-09-14 00:00:00+00:00,0.0,7488502.568560072
2017-09-15 00:00:00+00:00,0.0,7482855.090130072
2017-09-18 00:00:00+00:00,0.0,7482855.090130072
2017-09-19 00:00:00+00:00,0.0,7514503.144810073
2017-09-20 00:00:00+00:00,0.0,7517775.738310072
2017-09-21 00:00:00+00:00,0.0,7514432.362450071
2017-09-22 00:00:00+00:00,0.0,7492609.624150072
2017-09-25 00:00:00+00:00,0.0,7474092.274750072
2017-09-26 00:00:00+00:00,0.0,7466788.959610071
2017-09-27 00:00:00+00:00,0.0,7496802.23224007
2017-09-28 00:00:00+00:00,0.0,7488858.96988007
2017-09-29 00:00:00+00:00,0.0,7463078.599660069
2017-10-09 00:00:00+00:00,0.0,7509209.888380067
2017-10-10 00:00:00+00:00,0.0,7479448.630480069
2017-10-11 00:00:00+00:00,0.0,7481016.629110068
2017-10-12 00:00:00+00:00,0.0,7467389.948680069
2017-10-13 00:00:00+00:00,0.0,7460692.577560068
2017-10-16 00:00:00+00:00,0.0,7439792.857510072
2017-10-17 00:00:00+00:00,0.0,7410647.440990072
2017-10-18 00:00:00+00:00,0.0,7340222.309620074
2017-10-19 00:00:00+00:00,0.0,7325996.178520073
2017-10-20 00:00:00+00:00,0.0,7326190.844020073
2017-10-23 00:00:00+00:00,0.0,7299083.156620074
2017-10-24 00:00:00+00:00,0.0,7347560.454820074
2017-10-25 00:00:00+00:00,0.0,7327636.731820074
2017-10-26 00:00:00+00:00,0.0,7327636.731820074
2017-10-27 00:00:00+00:00,0.0,7379625.903220072
2017-10-30 00:00:00+00:00,0.0,7308935.546920074
2017-10-31 00:00:00+00:00,0.0,7303652.104420074
2017-11-01 00:00:00+00:00,0.0,7305875.292820074
2017-11-02 00:00:00+00:00,0.0,7244793.9755200725
2017-11-03 00:00:00+00:00,0.0,7238312.603020072
2017-11-06 00:00:00+00:00,0.0,7239034.156120072
2017-11-07 00:00:00+00:00,0.0,7237613.156920069
2017-11-08 00:00:00+00:00,0.0,7200793.772320069
2017-11-09 00:00:00+00:00,0.0,7146259.53202007
2017-11-10 00:00:00+00:00,0.0,7265684.567920067
2017-11-13 00:00:00+00:00,0.0,7265684.567920067
2017-11-14 00:00:00+00:00,0.0,7258811.694520067
2017-11-15 00:00:00+00:00,0.0,7259455.429420068
2017-11-16 00:00:00+00:00,0.0,7313460.082720067
2017-11-17 00:00:00+00:00,0.0,7424698.268320069
2017-11-20 00:00:00+00:00,0.0,7497825.0896200705
2017-11-21 00:00:00+00:00,0.0,7548074.437720072
2017-11-22 00:00:00+00:00,0.0,7453993.970920071
2017-11-23 00:00:00+00:00,0.0,7722124.352620071
2017-11-24 00:00:00+00:00,0.0,7660252.609120069
2017-11-27 00:00:00+00:00,0.0,7615823.079820067
2017-11-28 00:00:00+00:00,0.0,7615808.53732007
2017-11-29 00:00:00+00:00,0.0,7601704.034320072
2017-11-30 00:00:00+00:00,0.0,7635044.257120072
2017-12-01 00:00:00+00:00,0.0,7723009.720120071
2017-12-04 00:00:00+00:00,0.0,7683454.701430074
2017-12-05 00:00:00+00:00,0.0,7758134.43883007
2017-12-06 00:00:00+00:00,0.0,7800732.88153007
2017-12-07 00:00:00+00:00,0.0,7866801.71062007
2017-12-08 00:00:00+00:00,0.0,7755293.697850071
2017-12-11 00:00:00+00:00,0.0,7784980.01785007
2017-12-12 00:00:00+00:00,0.0,7895915.913580069
2017-12-13 00:00:00+00:00,0.0,7814103.574510068
2017-12-14 00:00:00+00:00,0.0,7841546.411470066
2017-12-15 00:00:00+00:00,0.0,7882571.642200066
2017-12-18 00:00:00+00:00,0.0,7882571.642200066
2017-12-19 00:00:00+00:00,0.0,7972356.282310066
2017-12-20 00:00:00+00:00,0.0,7964126.239390063
2017-12-21 00:00:00+00:00,0.0,7954874.234980062
2017-12-22 00:00:00+00:00,0.0,7957854.036640061
2017-12-25 00:00:00+00:00,0.0,7817615.978680059
2017-12-26 00:00:00+00:00,0.0,7748961.07489006
2017-12-27 00:00:00+00:00,0.0,7511249.002690063
2017-12-28 00:00:00+00:00,0.0,7454892.7237900635
2017-12-29 00:00:00+00:00,0.0,7436932.249690068
2018-01-02 00:00:00+00:00,0.0,7434504.252190067
2018-01-03 00:00:00+00:00,0.0,7359771.831790068
2018-01-04 00:00:00+00:00,0.0,7347732.573490066
2018-01-05 00:00:00+00:00,0.0,7356074.133190069
2018-01-08 00:00:00+00:00,0.0,7356604.694290071
2018-01-09 00:00:00+00:00,0.0,7370897.705590071
2018-01-10 00:00:00+00:00,0.0,7441562.868490072
2018-01-11 00:00:00+00:00,0.0,7447727.983090076
2018-01-12 00:00:00+00:00,0.0,7470057.369490074
2018-01-15 00:00:00+00:00,0.0,7512756.533890072
2018-01-16 00:00:00+00:00,0.0,7527823.268290074
2018-01-17 00:00:00+00:00,0.0,7524282.0676900735
2018-01-18 00:00:00+00:00,0.0,7524282.0676900735
2018-01-19 00:00:00+00:00,0.0,7506193.736020072
2018-01-22 00:00:00+00:00,0.0,7449749.59369007
2018-01-23 00:00:00+00:00,0.0,7449749.59369007
2018-01-24 00:00:00+00:00,0.0,7418901.05797007
2018-01-25 00:00:00+00:00,0.0,7364590.39894007
2018-01-26 00:00:00+00:00,0.0,7374513.297730069
2018-01-29 00:00:00+00:00,0.0,7538674.848070068
2018-01-30 00:00:00+00:00,0.0,7576832.991970069
2018-01-31 00:00:00+00:00,0.0,7582241.497510066
2018-02-01 00:00:00+00:00,0.0,7581151.074970066
2018-02-02 00:00:00+00:00,0.0,7702622.208730068
2018-02-05 00:00:00+00:00,0.0,7966547.286130069
2018-02-06 00:00:00+00:00,0.0,7826777.560930069
2018-02-07 00:00:00+00:00,0.0,8138022.713830069
2018-02-08 00:00:00+00:00,0.0,8314850.953000069
2018-02-09 00:00:00+00:00,0.0,8407583.611480068
2018-02-12 00:00:00+00:00,0.0,8348007.960640064
2018-02-13 00:00:00+00:00,0.0,8251411.662160065
2018-02-14 00:00:00+00:00,0.0,8289087.406090064
2018-02-22 00:00:00+00:00,0.0,8260687.796500064
2018-02-23 00:00:00+00:00,0.0,8257315.573030063
2018-02-26 00:00:00+00:00,0.0,8215967.702950063
2018-02-27 00:00:00+00:00,0.0,8306363.190220063
2018-02-28 00:00:00+00:00,0.0,8357564.387740061
2018-03-01 00:00:00+00:00,0.0,8224933.824730063
2018-03-02 00:00:00+00:00,0.0,8161306.467970063
2018-03-05 00:00:00+00:00,0.0,8154776.9668600615
2018-03-06 00:00:00+00:00,0.0,7941945.497020061
2018-03-07 00:00:00+00:00,0.0,8034059.559940058
2018-03-08 00:00:00+00:00,0.0,8034059.559940058
2018-03-09 00:00:00+00:00,0.0,8034059.559940058
2018-03-12 00:00:00+00:00,0.0,7975972.018450059
2018-03-13 00:00:00+00:00,0.0,8113627.341310059
2018-03-14 00:00:00+00:00,0.0,8112690.34525006
2018-03-15 00:00:00+00:00,0.0,8152631.8167100595
2018-03-16 00:00:00+00:00,0.0,8246410.900240062
2018-03-19 00:00:00+00:00,0.0,8135546.235010062
2018-03-20 00:00:00+00:00,0.0,8206504.048090062
2018-03-21 00:00:00+00:00,0.0,8283423.644470063
2018-03-22 00:00:00+00:00,0.0,8424399.293350063
2018-03-23 00:00:00+00:00,0.0,8502428.860270062
2018-03-26 00:00:00+00:00,0.0,8490831.08731006
2018-03-27 00:00:00+00:00,0.0,8444301.92935006
2018-03-28 00:00:00+00:00,0.0,8599116.643990058
2018-03-29 00:00:00+00:00,0.0,8433817.007830057
2018-03-30 00:00:00+00:00,0.0,8433817.007830057
2018-04-02 00:00:00+00:00,0.0,8242988.302150058
2018-04-03 00:00:00+00:00,0.0,8183561.972830061
2018-04-04 00:00:00+00:00,0.0,8055734.716150064
2018-04-09 00:00:00+00:00,0.0,8037320.301070062
2018-04-10 00:00:00+00:00,0.0,8256044.431150063
2018-04-11 00:00:00+00:00,0.0,8228885.423110063
2018-04-12 00:00:00+00:00,0.0,8283138.446590063
2018-04-13 00:00:00+00:00,0.0,8461990.866310067
2018-04-16 00:00:00+00:00,0.0,8616104.277190065
2018-04-17 00:00:00+00:00,0.0,8765946.936910065
2018-04-18 00:00:00+00:00,0.0,8832688.784680063
2018-04-19 00:00:00+00:00,0.0,8800702.192900063
2018-04-20 00:00:00+00:00,0.0,8878394.933350064
2018-04-23 00:00:00+00:00,0.0,8838647.522530062
2018-04-24 00:00:00+00:00,0.0,8861579.610280061
2018-04-25 00:00:00+00:00,0.0,8861579.610280061
2018-04-26 00:00:00+00:00,0.0,8949749.86726006
2018-04-27 00:00:00+00:00,0.0,8836314.567490058
2018-05-02 00:00:00+00:00,0.0,8775518.584450057
2018-05-03 00:00:00+00:00,0.0,8847704.035060056
2018-05-04 00:00:00+00:00,0.0,8837634.872320054
2018-05-07 00:00:00+00:00,0.0,8911351.511290055
2018-05-08 00:00:00+00:00,0.0,8951064.174670054
2018-05-09 00:00:00+00:00,0.0,8905765.216030056
2018-05-10 00:00:00+00:00,0.0,8905765.216030056
2018-05-11 00:00:00+00:00,0.0,8827299.13366006
2018-05-14 00:00:00+00:00,0.0,8807288.03983006
2018-05-15 00:00:00+00:00,0.0,8726837.073130064
2018-05-16 00:00:00+00:00,0.0,8601983.317090068
2018-05-17 00:00:00+00:00,0.0,8732221.512190068
2018-05-18 00:00:00+00:00,0.0,8541024.144010067
2018-05-21 00:00:00+00:00,0.0,8459207.997730067
2018-05-22 00:00:00+00:00,0.0,8458427.06629007
2018-05-23 00:00:00+00:00,0.0,8284559.55361007
2018-05-24 00:00:00+00:00,0.0,8346880.7725300705
2018-05-25 00:00:00+00:00,0.0,8374286.106610068
2018-05-28 00:00:00+00:00,0.0,8374286.106610068
2018-05-29 00:00:00+00:00,0.0,8394492.533650069
2018-05-30 00:00:00+00:00,0.0,8481222.809230069
2018-05-31 00:00:00+00:00,0.0,8307738.506680066
2018-06-01 00:00:00+00:00,0.0,8249849.169280066
2018-06-04 00:00:00+00:00,0.0,8259569.319400067
2018-06-05 00:00:00+00:00,0.0,8274674.755960065
2018-06-06 00:00:00+00:00,0.0,8274674.755960065
2018-06-07 00:00:00+00:00,0.0,8276460.267040066
2018-06-08 00:00:00+00:00,0.0,8332679.114080065
2018-06-11 00:00:00+00:00,0.0,8278358.246440067
2018-06-12 00:00:00+00:00,0.0,8336314.339360069
2018-06-13 00:00:00+00:00,0.0,8339938.890640069
2018-06-14 00:00:00+00:00,0.0,8325199.359880068
2018-06-15 00:00:00+00:00,0.0,8325199.359880068
2018-06-19 00:00:00+00:00,0.0,8463025.205830071
2018-06-20 00:00:00+00:00,0.0,8390636.12725007
2018-06-21 00:00:00+00:00,0.0,8135370.479860071
2018-06-22 00:00:00+00:00,0.0,8084411.154340069
2018-06-25 00:00:00+00:00,0.0,8271138.437620067
2018-06-26 00:00:00+00:00,0.0,8328777.975550068
2018-06-27 00:00:00+00:00,0.0,8510155.323910065
2018-06-28 00:00:00+00:00,0.0,8546753.002510067
2018-06-29 00:00:00+00:00,0.0,8646257.268910067
2018-07-02 00:00:00+00:00,0.0,9004676.04907007
2018-07-03 00:00:00+00:00,0.0,8736780.240970068
2018-07-04 00:00:00+00:00,0.0,8736780.240970068
2018-07-05 00:00:00+00:00,0.0,8684314.873270065
2018-07-06 00:00:00+00:00,0.0,8649979.798930064
2018-07-09 00:00:00+00:00,0.0,8770911.51319006
2018-07-10 00:00:00+00:00,0.0,8708723.497930063
2018-07-11 00:00:00+00:00,0.0,8708723.497930063
2018-07-12 00:00:00+00:00,0.0,8757810.685450064
2018-07-13 00:00:00+00:00,0.0,8728775.805730065
2018-07-16 00:00:00+00:00,0.0,8703560.560990062
2018-07-17 00:00:00+00:00,0.0,8689712.41255006
2018-07-18 00:00:00+00:00,0.0,8559542.33797006
2018-07-19 00:00:00+00:00,0.0,8559542.33797006
2018-07-20 00:00:00+00:00,0.0,8819414.56009006
2018-07-23 00:00:00+00:00,0.0,8796992.531650059
2018-07-24 00:00:00+00:00,0.0,8775763.433830058
2018-07-25 00:00:00+00:00,0.0,8775763.433830058
2018-07-26 00:00:00+00:00,0.0,8900754.65305006
2018-07-27 00:00:00+00:00,0.0,8856058.82047006
2018-07-30 00:00:00+00:00,0.0,8856058.82047006
2018-07-31 00:00:00+00:00,0.0,8840733.06121006
2018-08-01 00:00:00+00:00,0.0,9126652.296490058
2018-08-02 00:00:00+00:00,0.0,9363110.353570059
2018-08-03 00:00:00+00:00,0.0,9470715.279670058
2018-08-06 00:00:00+00:00,0.0,9508218.294550056
2018-08-07 00:00:00+00:00,0.0,9693084.779050056
2018-08-08 00:00:00+00:00,0.0,9501817.296550056
2018-08-09 00:00:00+00:00,0.0,9638038.779250054
2018-08-10 00:00:00+00:00,0.0,9599663.077150052
2018-08-13 00:00:00+00:00,0.0,9458738.421250053
2018-08-14 00:00:00+00:00,0.0,9417275.388400054
2018-08-15 00:00:00+00:00,0.0,9169674.632500056
2018-08-16 00:00:00+00:00,0.0,8887366.011100056
2018-08-17 00:00:00+00:00,0.0,9016196.129950058
2018-08-20 00:00:00+00:00,0.0,8859645.373900056
2018-08-21 00:00:00+00:00,0.0,9031407.685180059
2018-08-22 00:00:00+00:00,0.0,9031407.685180059
2018-08-23 00:00:00+00:00,0.0,8913471.086230058
2018-08-24 00:00:00+00:00,0.0,8933559.060010059
2018-08-27 00:00:00+00:00,0.0,8945164.15099006
2018-08-28 00:00:00+00:00,0.0,8916466.417450061
2018-08-29 00:00:00+00:00,0.0,8916466.417450061
2018-08-30 00:00:00+00:00,0.0,9018012.36643006
2018-08-31 00:00:00+00:00,0.0,8924702.214250056
2018-09-03 00:00:00+00:00,0.0,8831414.840350058
2018-09-04 00:00:00+00:00,0.0,8526392.054860061
2018-09-05 00:00:00+00:00,0.0,8662889.78350006
2018-09-06 00:00:00+00:00,0.0,8741464.857700063
2018-09-07 00:00:00+00:00,0.0,8675933.94064006
2018-09-10 00:00:00+00:00,0.0,8675933.94064006
2018-09-11 00:00:00+00:00,0.0,8689861.723600058
2018-09-12 00:00:00+00:00,0.0,8632835.61754006
2018-09-13 00:00:00+00:00,0.0,8521988.247760061
2018-09-14 00:00:00+00:00,0.0,8483363.27746006
2018-09-17 00:00:00+00:00,0.0,8483363.27746006
2018-09-18 00:00:00+00:00,0.0,8673570.310420059
2018-09-19 00:00:00+00:00,0.0,8610893.660860058
2018-09-20 00:00:00+00:00,0.0,8610893.660860058
2018-09-21 00:00:00+00:00,0.0,8971002.17677006
2018-09-25 00:00:00+00:00,0.0,8913661.231990058
2018-09-26 00:00:00+00:00,0.0,8872832.346100058
2018-09-27 00:00:00+00:00,0.0,8843164.337800061
2018-09-28 00:00:00+00:00,0.0,8831165.545930063
2018-10-08 00:00:00+00:00,0.0,9009580.54633006
2018-10-09 00:00:00+00:00,0.0,8951094.410650067
2018-10-10 00:00:00+00:00,0.0,8936282.788090067
2018-10-11 00:00:00+00:00,0.0,9122234.930890065
2018-10-12 00:00:00+00:00,0.0,9182524.393240064
2018-10-15 00:00:00+00:00,0.0,9263574.133990062
2018-10-16 00:00:00+00:00,0.0,9081362.831290063
2018-10-17 00:00:00+00:00,0.0,9017037.597490065
2018-10-18 00:00:00+00:00,0.0,9036522.384190064
2018-10-19 00:00:00+00:00,0.0,9241281.894490067
2018-10-22 00:00:00+00:00,0.0,9252844.172350066
2018-10-23 00:00:00+00:00,0.0,9545745.805450065
2018-10-24 00:00:00+00:00,0.0,9323369.317600066
2018-10-25 00:00:00+00:00,0.0,9307082.334850065
2018-10-26 00:00:00+00:00,0.0,9272383.05715006
2018-10-29 00:00:00+00:00,0.0,9401641.472050058
2018-10-30 00:00:00+00:00,0.0,9311239.401550056
2018-10-31 00:00:00+00:00,0.0,9259031.575600056
2018-11-01 00:00:00+00:00,0.0,9320200.793350056
2018-11-02 00:00:00+00:00,0.0,9436098.615100056
2018-11-05 00:00:00+00:00,0.0,9395920.139200058
2018-11-06 00:00:00+00:00,0.0,9422813.78125006
2018-11-07 00:00:00+00:00,0.0,9199989.435850061
2018-11-08 00:00:00+00:00,0.0,9192698.623600062
2018-11-09 00:00:00+00:00,0.0,9230521.70275006
2018-11-12 00:00:00+00:00,0.0,9195877.36285006
2018-11-13 00:00:00+00:00,0.0,9248948.609200062
2018-11-14 00:00:00+00:00,0.0,9334935.484900065
2018-11-15 00:00:00+00:00,0.0,9372707.207350068
2018-11-16 00:00:00+00:00,0.0,9284031.03085007
2018-11-19 00:00:00+00:00,0.0,9323979.60985007
2018-11-20 00:00:00+00:00,0.0,9144411.568450067
2018-11-21 00:00:00+00:00,0.0,9144411.568450067
2018-11-22 00:00:00+00:00,0.0,9103478.841250066
2018-11-23 00:00:00+00:00,0.0,9203912.747350065
2018-11-26 00:00:00+00:00,0.0,9198147.108850066
2018-11-27 00:00:00+00:00,0.0,9241452.532600066
2018-11-28 00:00:00+00:00,0.0,9224402.149150062
2018-11-29 00:00:00+00:00,0.0,9247874.41150006
2018-11-30 00:00:00+00:00,0.0,9249256.733200058
2018-12-03 00:00:00+00:00,0.0,9249256.733200058
2018-12-04 00:00:00+00:00,0.0,9290102.517700057
2018-12-05 00:00:00+00:00,0.0,9252216.197350057
2018-12-06 00:00:00+00:00,0.0,9276077.508550057
2018-12-07 00:00:00+00:00,0.0,9327405.576400056
2018-12-10 00:00:00+00:00,0.0,9296868.979150059
2018-12-11 00:00:00+00:00,0.0,9264522.32170006
2018-12-12 00:00:00+00:00,0.0,9195711.971200062
2018-12-13 00:00:00+00:00,0.0,9199736.89180006
2018-12-14 00:00:00+00:00,0.0,9223173.218950057
2018-12-17 00:00:00+00:00,0.0,9177310.312000055
2018-12-18 00:00:00+00:00,0.0,9271009.277350055
2018-12-19 00:00:00+00:00,0.0,9361611.307150055
2018-12-20 00:00:00+00:00,0.0,9406014.163630055
2018-12-21 00:00:00+00:00,0.0,9406014.163630055
2018-12-24 00:00:00+00:00,0.0,9466799.727310054
2018-12-25 00:00:00+00:00,0.0,9164073.001210049
2018-12-26 00:00:00+00:00,0.0,9150038.379610047
2018-12-27 00:00:00+00:00,0.0,9150877.410010045
2018-12-28 00:00:00+00:00,0.0,9141154.033690045
2019-01-02 00:00:00+00:00,0.0,9167490.063610043
2019-01-03 00:00:00+00:00,0.0,9167490.063610043
2019-01-04 00:00:00+00:00,0.0,9365548.539610045
2019-01-07 00:00:00+00:00,0.0,9277533.330490043
2019-01-08 00:00:00+00:00,0.0,9277533.330490043
2019-01-09 00:00:00+00:00,0.0,9154433.862010043
2019-01-10 00:00:00+00:00,0.0,9108611.158810038
2019-01-11 00:00:00+00:00,0.0,9019261.378210036
2019-01-14 00:00:00+00:00,0.0,9038855.129710035
2019-01-15 00:00:00+00:00,0.0,9095264.570110036
2019-01-16 00:00:00+00:00,0.0,9089562.811810033
2019-01-17 00:00:00+00:00,0.0,8951129.031460034
2019-01-18 00:00:00+00:00,0.0,8792813.092810033
2019-01-21 00:00:00+00:00,0.0,8792813.092810033
2019-01-22 00:00:00+00:00,0.0,8834063.740990032
2019-01-23 00:00:00+00:00,0.0,8855327.95189003
2019-01-24 00:00:00+00:00,0.0,8718612.675640032
2019-01-25 00:00:00+00:00,0.0,8693855.752120033
2019-01-28 00:00:00+00:00,0.0,8712784.006360032
2019-01-29 00:00:00+00:00,0.0,8763598.682440033
2019-01-30 00:00:00+00:00,0.0,8695565.771620035
2019-01-31 00:00:00+00:00,0.0,8552710.882240037
2019-02-01 00:00:00+00:00,0.0,8597137.005100036
2019-02-11 00:00:00+00:00,0.0,8699908.303660035
2019-02-12 00:00:00+00:00,0.0,8672463.470020033
2019-02-13 00:00:00+00:00,0.0,8838777.426400036
2019-02-14 00:00:00+00:00,0.0,8838777.426400036
2019-02-15 00:00:00+00:00,0.0,8958352.975360034
2019-02-18 00:00:00+00:00,0.0,8938384.080400033
2019-02-19 00:00:00+00:00,0.0,8750838.904540034
2019-02-20 00:00:00+00:00,0.0,8711226.007840034
2019-02-21 00:00:00+00:00,0.0,8618588.790700031
2019-02-22 00:00:00+00:00,0.0,8823436.708390033
2019-02-25 00:00:00+00:00,0.0,9622312.987240037
2019-02-26 00:00:00+00:00,0.0,9333884.570080038
2019-02-27 00:00:00+00:00,0.0,9234208.056220036
2019-02-28 00:00:00+00:00,0.0,9234208.056220036
2019-03-01 00:00:00+00:00,0.0,9386464.819450038
2019-03-04 00:00:00+00:00,0.0,9326537.901880037
2019-03-05 00:00:00+00:00,0.0,9326537.901880037
2019-03-06 00:00:00+00:00,0.0,9148049.208250036
2019-03-07 00:00:00+00:00,0.0,8950128.722500036
2019-03-08 00:00:00+00:00,0.0,9007050.039160034
2019-03-11 00:00:00+00:00,0.0,9016373.57728003
2019-03-12 00:00:00+00:00,0.0,8788165.865470028
2019-03-13 00:00:00+00:00,0.0,8684749.201600028
2019-03-14 00:00:00+00:00,0.0,8684749.201600028
2019-03-15 00:00:00+00:00,0.0,8552873.622160029
