datetime,drawdown,maxdrawdown,timereturn,value,cash,pnlplus,pnlminus
2017-02-03 10:45:00,5.78,6.74,-0.00,11184058.27,8884546.27,nan,nan
2017-02-03 10:50:00,5.78,6.74,-0.00,11184058.27,8886874.27,nan,nan
2017-02-03 10:55:00,5.78,6.74,-0.00,11184058.27,8888248.27,nan,nan
2017-02-03 11:00:00,5.78,6.74,-0.00,11184058.27,8887564.27,nan,nan
2017-02-03 11:05:00,5.78,6.74,-0.00,11184058.27,8888794.27,nan,nan
2017-02-03 11:10:00,5.78,6.74,-0.00,11184058.27,8888386.27,nan,nan
2017-02-03 11:15:00,5.78,6.74,-0.00,11184058.27,8886052.27,nan,nan
2017-02-03 11:20:00,5.78,6.74,-0.00,11184058.27,8885092.27,nan,nan
2017-02-03 11:25:00,5.78,6.74,-0.00,11184058.27,8884546.27,nan,nan
2017-02-03 11:30:00,5.78,6.74,-0.00,11184058.27,8886328.27,nan,nan
2017-02-03 13:05:00,5.78,6.74,-0.00,11184058.27,8884816.27,nan,nan
2017-02-03 13:10:00,5.78,6.74,-0.00,11184058.27,8883310.27,nan,nan
2017-02-03 13:15:00,5.78,6.74,-0.00,11184058.27,8883724.27,nan,nan
2017-02-03 13:20:00,5.78,6.74,-0.00,11184058.27,8885914.27,nan,nan
2017-02-03 13:25:00,5.78,6.74,-0.00,11184058.27,8883310.27,nan,nan
2017-02-03 13:30:00,5.78,6.74,-0.00,11184058.27,8883034.27,nan,nan
2017-02-03 13:35:00,5.78,6.74,-0.00,11184058.27,8884546.27,nan,nan
2017-02-03 13:40:00,5.78,6.74,-0.00,11184058.27,8884132.27,nan,nan
2017-02-03 13:45:00,5.78,6.74,-0.00,11184058.27,8881666.27,nan,nan
2017-02-03 13:50:00,5.78,6.74,-0.00,11184058.27,8882626.27,nan,nan
2017-02-03 13:55:00,5.78,6.74,-0.00,11184058.27,8881114.27,nan,nan
2017-02-03 14:00:00,5.78,6.74,-0.00,11184058.27,8882074.27,nan,nan
2017-02-03 14:05:00,5.78,6.74,-0.00,11184058.27,8882074.27,nan,nan
2017-02-03 14:10:00,5.78,6.74,-0.00,11184058.27,8883034.27,nan,nan
2017-02-03 14:15:00,5.78,6.74,-0.00,11184058.27,8883172.27,nan,nan
2017-02-03 14:20:00,5.78,6.74,-0.00,11184058.27,8883586.27,nan,nan
2017-02-03 14:25:00,5.78,6.74,-0.00,11184058.27,8884270.27,nan,nan
2017-02-03 14:30:00,5.78,6.74,-0.00,11184058.27,8884408.27,nan,nan
2017-02-03 14:35:00,5.78,6.74,-0.00,11184058.27,8885644.27,nan,nan
2017-02-03 14:40:00,5.78,6.74,-0.00,11184058.27,8885776.27,nan,nan
2017-02-03 14:45:00,5.78,6.74,-0.00,11184058.27,8885230.27,nan,nan
2017-02-03 14:50:00,5.78,6.74,-0.00,11184058.27,8886874.27,nan,nan
2017-02-03 14:55:00,5.78,6.74,-0.00,11184058.27,8885092.27,nan,nan
2017-02-03 15:00:00,5.73,6.74,0.00,11189847.08,11189847.08,5735.78,nan
2017-02-06 09:35:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 09:40:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 09:45:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 09:50:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 09:55:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 10:00:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 10:05:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 10:10:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 10:15:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 10:20:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 10:25:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 10:30:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 10:35:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 10:40:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 10:45:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 10:50:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 10:55:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 11:00:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 11:05:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 11:10:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 11:15:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 11:20:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 11:25:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 11:30:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 13:05:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 13:10:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 13:15:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 13:20:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 13:25:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 13:30:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 13:35:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 13:40:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 13:45:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 13:50:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 13:55:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 14:00:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 14:05:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 14:10:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 14:15:00,5.73,6.74,0.00,11189847.08,11189847.08,nan,nan
2017-02-06 14:20:00,5.73,6.74,-0.00,11189794.34,8893846.34,nan,nan
2017-02-06 14:25:00,5.73,6.74,-0.00,11189794.34,8890966.34,nan,nan
2017-02-06 14:30:00,5.73,6.74,-0.00,11189794.34,8890552.34,nan,nan
2017-02-06 14:35:00,5.73,6.74,-0.00,11189794.34,8890420.34,nan,nan
2017-02-06 14:40:00,5.73,6.74,-0.00,11189794.34,8891512.34,nan,nan
2017-02-06 14:45:00,5.73,6.74,-0.00,11189794.34,8891242.34,nan,nan
2017-02-06 14:50:00,5.73,6.74,-0.00,11189794.34,8890690.34,nan,nan
2017-02-06 14:55:00,5.73,6.74,-0.00,11189794.34,8889322.34,nan,nan
2017-02-06 15:00:00,5.80,6.74,-0.00,11181320.68,11181320.68,nan,-8526.40
2017-02-07 09:35:00,5.80,6.74,0.00,11181320.68,11181320.68,nan,nan
2017-02-07 09:40:00,5.80,6.74,0.00,11181320.68,11181320.68,nan,nan
2017-02-07 09:45:00,5.80,6.74,0.00,11181320.68,11181320.68,nan,nan
2017-02-07 09:50:00,5.80,6.74,0.00,11181320.68,11181320.68,nan,nan
2017-02-07 09:55:00,5.80,6.74,0.00,11181320.68,11181320.68,nan,nan
2017-02-07 10:00:00,5.80,6.74,0.00,11181320.68,11181320.68,nan,nan
2017-02-07 10:05:00,5.80,6.74,0.00,11181320.68,11181320.68,nan,nan
2017-02-07 10:10:00,5.80,6.74,0.00,11181320.68,11181320.68,nan,nan
2017-02-07 10:15:00,5.80,6.74,0.00,11181320.68,11181320.68,nan,nan
2017-02-07 10:20:00,5.80,6.74,0.00,11181320.68,11181320.68,nan,nan
2017-02-07 10:25:00,5.80,6.74,0.00,11181320.68,11181320.68,nan,nan
2017-02-07 10:30:00,5.80,6.74,0.00,11181320.68,11181320.68,nan,nan
2017-02-07 10:35:00,5.80,6.74,0.00,11181320.68,11181320.68,nan,nan
2017-02-07 10:40:00,5.80,6.74,0.00,11181320.68,11181320.68,nan,nan
2017-02-07 10:45:00,5.80,6.74,0.00,11181320.68,11181320.68,nan,nan
2017-02-07 10:50:00,5.80,6.74,0.00,11181320.68,11181320.68,nan,nan
2017-02-07 10:55:00,5.80,6.74,0.00,11181320.68,11181320.68,nan,nan
2017-02-07 11:00:00,5.80,6.74,0.00,11181320.68,11181320.68,nan,nan
2017-02-07 11:05:00,5.80,6.74,0.00,11181320.68,11181320.68,nan,nan
2017-02-07 11:10:00,5.80,6.74,0.00,11181320.68,11181320.68,nan,nan
2017-02-07 11:15:00,5.80,6.74,-0.00,11181267.89,8886825.89,nan,nan
2017-02-07 11:20:00,5.80,6.74,-0.00,11181267.89,8885595.89,nan,nan
2017-02-07 11:25:00,5.80,6.74,-0.00,11181267.89,8885865.89,nan,nan
2017-02-07 11:30:00,5.80,6.74,-0.00,11181267.89,8887515.89,nan,nan
2017-02-07 13:05:00,5.80,6.74,-0.00,11181267.89,8887377.89,nan,nan
2017-02-07 13:10:00,5.80,6.74,-0.00,11181267.89,8886693.89,nan,nan
2017-02-07 13:15:00,5.80,6.74,-0.00,11181267.89,8887653.89,nan,nan
2017-02-07 13:20:00,5.80,6.74,-0.00,11181267.89,8890665.89,nan,nan
2017-02-07 13:25:00,5.80,6.74,-0.00,11181267.89,8892177.89,nan,nan
2017-02-07 13:30:00,5.80,6.74,-0.00,11181267.89,8891493.89,nan,nan
2017-02-07 13:35:00,5.80,6.74,-0.00,11181267.89,8891625.89,nan,nan
2017-02-07 13:40:00,5.80,6.74,-0.00,11181267.89,8890941.89,nan,nan
2017-02-07 13:45:00,5.80,6.74,-0.00,11181267.89,8890395.89,nan,nan
2017-02-07 13:50:00,5.80,6.74,-0.00,11181267.89,8890533.89,nan,nan
2017-02-07 13:55:00,5.80,6.74,-0.00,11181267.89,8891625.89,nan,nan
2017-02-07 14:00:00,5.80,6.74,-0.00,11181267.89,8889981.89,nan,nan
2017-02-07 14:05:00,5.80,6.74,-0.00,11181267.89,8892177.89,nan,nan
2017-02-07 14:10:00,5.80,6.74,-0.00,11181267.89,8890803.89,nan,nan
2017-02-07 14:15:00,5.80,6.74,-0.00,11181267.89,8891217.89,nan,nan
2017-02-07 14:20:00,5.80,6.74,-0.00,11181267.89,8888883.89,nan,nan
2017-02-07 14:25:00,5.80,6.74,-0.00,11181267.89,8887923.89,nan,nan
2017-02-07 14:30:00,5.80,6.74,-0.00,11181267.89,8888745.89,nan,nan
2017-02-07 14:35:00,5.80,6.74,-0.00,11181267.89,8887785.89,nan,nan
2017-02-07 14:40:00,5.80,6.74,-0.00,11181267.89,8889843.89,nan,nan
2017-02-07 14:45:00,5.80,6.74,-0.00,11181267.89,8889843.89,nan,nan
2017-02-07 14:50:00,5.80,6.74,-0.00,11181267.89,8887785.89,nan,nan
2017-02-07 14:55:00,5.80,6.74,-0.00,11181267.89,8885865.89,nan,nan
2017-02-07 15:00:00,5.81,6.74,-0.00,11180752.07,11180752.07,nan,-568.61
2017-02-08 09:35:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 09:40:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 09:45:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 09:50:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 09:55:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 10:00:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 10:05:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 10:10:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 10:15:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 10:20:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 10:25:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 10:30:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 10:35:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 10:40:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 10:45:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 10:50:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 10:55:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 11:00:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 11:05:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 11:10:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 11:15:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 11:20:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 11:25:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 11:30:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 13:05:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 13:10:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 13:15:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 13:20:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 13:25:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 13:30:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 13:35:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 13:40:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 13:45:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 13:50:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 13:55:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 14:00:00,5.81,6.74,0.00,11180752.07,11180752.07,nan,nan
2017-02-08 14:05:00,5.86,6.74,-0.00,11174663.01,8871035.01,nan,nan
2017-02-08 14:10:00,5.83,6.74,-0.00,11178227.01,8872817.01,nan,nan
2017-02-08 14:15:00,5.85,6.74,-0.00,11175755.01,8871581.01,nan,nan
2017-02-08 14:20:00,5.83,6.74,-0.00,11178227.01,8872817.01,nan,nan
2017-02-08 14:25:00,5.87,6.74,-0.00,11173295.01,8870351.01,nan,nan
2017-02-08 14:30:00,5.84,6.74,-0.00,11176307.01,8871857.01,nan,nan
2017-02-08 14:35:00,5.79,6.74,0.00,11182343.01,8874875.01,nan,nan
2017-02-08 14:40:00,5.81,6.74,-0.00,11179871.01,8873639.01,nan,nan
2017-02-08 14:45:00,5.73,6.74,0.00,11189195.01,8878301.01,nan,nan
2017-02-08 14:50:00,5.72,6.74,0.00,11190575.01,8878991.01,nan,nan
2017-02-08 14:55:00,5.73,6.74,0.00,11190023.01,8878715.01,nan,nan
2017-02-08 15:00:00,5.77,6.74,0.00,11184563.61,11184563.61,3811.55,nan
2017-02-09 09:35:00,5.77,6.74,0.00,11184563.61,11184563.61,nan,nan
2017-02-09 09:40:00,5.77,6.74,0.00,11184563.61,11184563.61,nan,nan
2017-02-09 09:45:00,5.77,6.74,0.00,11184563.61,11184563.61,nan,nan
2017-02-09 09:50:00,5.77,6.74,0.00,11184563.61,11184563.61,nan,nan
2017-02-09 09:55:00,5.82,6.74,-0.00,11179026.27,8862642.27,nan,nan
2017-02-09 10:00:00,5.82,6.74,-0.00,11179566.27,8862912.27,nan,nan
2017-02-09 10:05:00,5.73,6.74,0.00,11189442.27,8867850.27,nan,nan
2017-02-09 10:10:00,5.69,6.74,0.00,11194926.27,8870592.27,nan,nan
2017-02-09 10:15:00,5.60,6.74,0.00,11204526.27,8875392.27,nan,nan
2017-02-09 10:20:00,5.62,6.74,0.00,11203158.27,8874708.27,nan,nan
2017-02-09 10:25:00,5.58,6.74,0.00,11207826.27,8877042.27,nan,nan
2017-02-09 10:30:00,5.60,6.74,0.00,11205078.27,8875668.27,nan,nan
2017-02-09 10:35:00,5.63,6.74,0.00,11202066.27,8874162.27,nan,nan
2017-02-09 10:40:00,5.66,6.74,0.00,11197950.27,8872104.27,nan,nan
2017-02-09 10:45:00,5.67,6.74,0.00,11197122.27,8871690.27,nan,nan
2017-02-09 10:50:00,5.64,6.74,0.00,11200686.27,8873472.27,nan,nan
2017-02-09 10:55:00,5.68,6.74,0.00,11196030.27,8871144.27,nan,nan
2017-02-09 11:00:00,5.68,6.74,0.00,11196030.27,8871144.27,nan,nan
2017-02-09 11:05:00,5.71,6.74,0.00,11192190.27,8869224.27,nan,nan
2017-02-09 11:10:00,5.69,6.74,0.00,11193834.27,8870046.27,nan,nan
2017-02-09 11:15:00,5.69,6.74,0.00,11194386.27,8870322.27,nan,nan
2017-02-09 11:20:00,5.72,6.74,0.00,11190822.27,8868540.27,nan,nan
2017-02-09 11:25:00,5.72,6.74,0.00,11191362.27,8868810.27,nan,nan
2017-02-09 11:30:00,5.72,6.74,0.00,11191362.27,8868810.27,nan,nan
2017-02-09 13:05:00,5.73,6.74,0.00,11189718.27,8867988.27,nan,nan
2017-02-09 13:10:00,5.74,6.74,0.00,11188902.27,8867580.27,nan,nan
2017-02-09 13:15:00,5.72,6.74,0.00,11190546.27,8868402.27,nan,nan
2017-02-09 13:20:00,5.71,6.74,0.00,11192466.27,8869362.27,nan,nan
2017-02-09 13:25:00,5.72,6.74,0.00,11190822.27,8868540.27,nan,nan
2017-02-09 13:30:00,5.77,6.74,0.00,11185326.27,8865792.27,nan,nan
2017-02-09 13:35:00,5.78,6.74,-0.00,11183958.27,8865108.27,nan,nan
2017-02-09 13:40:00,5.80,6.74,-0.00,11181486.27,8863872.27,nan,nan
2017-02-09 13:45:00,5.78,6.74,-0.00,11183682.27,8864970.27,nan,nan
2017-02-09 13:50:00,5.80,6.74,-0.00,11181762.27,8864010.27,nan,nan
2017-02-09 13:55:00,5.80,6.74,-0.00,11181222.27,8863740.27,nan,nan
2017-02-09 14:00:00,5.82,6.74,-0.00,11178474.27,8862366.27,nan,nan
2017-02-09 14:05:00,5.84,6.74,-0.00,11176554.27,8861406.27,nan,nan
2017-02-09 14:10:00,5.83,6.74,-0.00,11177922.27,8862090.27,nan,nan
2017-02-09 14:15:00,5.79,6.74,-0.00,11182590.27,8864424.27,nan,nan
2017-02-09 14:20:00,5.79,6.74,-0.00,11182590.27,8864424.27,nan,nan
2017-02-09 14:25:00,5.82,6.74,-0.00,11179566.27,8862912.27,nan,nan
2017-02-09 14:30:00,5.81,6.74,-0.00,11180394.27,8863326.27,nan,nan
2017-02-09 14:35:00,5.74,6.74,0.00,11188626.27,8867442.27,nan,nan
2017-02-09 14:40:00,5.73,6.74,0.00,11189442.27,8867850.27,nan,nan
2017-02-09 14:45:00,5.75,6.74,0.00,11186982.27,8866620.27,nan,nan
2017-02-09 14:50:00,5.76,6.74,0.00,11186154.27,8866206.27,nan,nan
2017-02-09 14:55:00,5.77,6.74,0.00,11185326.27,8865792.27,nan,nan
2017-02-09 15:00:00,5.78,6.74,-0.00,11183710.18,11183710.18,nan,-853.44
2017-02-10 09:35:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 09:40:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 09:45:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 09:50:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 09:55:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 10:00:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 10:05:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 10:10:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 10:15:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 10:20:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 10:25:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 10:30:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 10:35:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 10:40:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 10:45:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 10:50:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 10:55:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 11:00:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 11:05:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 11:10:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 11:15:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 11:20:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 11:25:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 11:30:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 13:05:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 13:10:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 13:15:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 13:20:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 13:25:00,5.78,6.74,0.00,11183710.18,11183710.18,nan,nan
2017-02-10 13:30:00,5.79,6.74,-0.00,11182552.41,8845600.41,nan,nan
2017-02-10 13:35:00,5.81,6.74,-0.00,11179816.41,8844232.41,nan,nan
2017-02-10 13:40:00,5.86,6.74,-0.00,11174332.41,8841490.41,nan,nan
2017-02-10 13:45:00,5.84,6.74,-0.00,11176528.41,8842588.41,nan,nan
2017-02-10 13:50:00,5.87,6.74,-0.00,11173228.41,8840938.41,nan,nan
2017-02-10 13:55:00,5.82,6.74,-0.00,11179540.41,8844094.41,nan,nan
2017-02-10 14:00:00,5.79,6.74,-0.00,11182288.41,8845468.41,nan,nan
2017-02-10 14:05:00,5.81,6.74,-0.00,11180092.41,8844370.41,nan,nan
2017-02-10 14:10:00,5.86,6.74,-0.00,11174332.41,8841490.41,nan,nan
2017-02-10 14:15:00,5.85,6.74,-0.00,11174872.41,8841760.41,nan,nan
2017-02-10 14:20:00,5.85,6.74,-0.00,11175148.41,8841898.41,nan,nan
2017-02-10 14:25:00,5.87,6.74,-0.00,11172676.41,8840662.41,nan,nan
2017-02-10 14:30:00,5.86,6.74,-0.00,11174056.41,8841352.41,nan,nan
2017-02-10 14:35:00,5.87,6.74,-0.00,11173228.41,8840938.41,nan,nan
2017-02-10 14:40:00,5.94,6.74,-0.00,11165272.41,8836960.41,nan,nan
2017-02-10 14:45:00,5.95,6.74,-0.00,11163076.41,8835862.41,nan,nan
2017-02-10 14:50:00,5.96,6.74,-0.00,11162260.41,8835454.41,nan,nan
2017-02-10 14:55:00,5.92,6.74,-0.00,11166916.41,8837782.41,nan,nan
2017-02-10 15:00:00,5.86,6.74,-0.00,11174620.81,11174620.81,nan,-9089.36
2017-02-13 09:35:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 09:40:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 09:45:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 09:50:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 09:55:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 10:00:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 10:05:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 10:10:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 10:15:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 10:20:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 10:25:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 10:30:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 10:35:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 10:40:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 10:45:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 10:50:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 10:55:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 11:00:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 11:05:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 11:10:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 11:15:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 11:20:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 11:25:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 11:30:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 13:05:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 13:10:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 13:15:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 13:20:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 13:25:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 13:30:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 13:35:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 13:40:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 13:45:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 13:50:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 13:55:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 14:00:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 14:05:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 14:10:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 14:15:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 14:20:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 14:25:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 14:30:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 14:35:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 14:40:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 14:45:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 14:50:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
2017-02-13 14:55:00,5.86,6.74,0.00,11174620.81,11174620.81,nan,nan
